VisualStudio.16.Release/16.1.0+28917.181
2019-06-25 16:00:41.2254889	ServiceHub.SettingsHost	7748	3	Info	Initialize Ide User context
2019-06-25 16:00:41.2411181	ServiceHub.SettingsHost	7748	3	Info	>>> Started watcher
2019-06-25 16:00:41.2411181	ServiceHub.SettingsHost	7748	3	Info	Initial IdeUser State is SignedOut
2019-06-25 16:00:41.4194646	ServiceHub.SettingsHost	7748	3	Info	SettingsController received InitAsync call from client e75353fd-31fa-47bf-ba3f-168ed89348dc
2019-06-25 16:00:41.4259695	ServiceHub.SettingsHost	7748	4	Info	Processing context state change to SignedOut
2019-06-25 16:00:41.4415953	ServiceHub.SettingsHost	7748	10	Info	Resetting local state to signed-out
2019-06-25 16:00:41.5040810	ServiceHub.SettingsHost	7748	4	Info	SettingsController received GetMultipleSettingsAsync call for modifiedAfter = 174 from client e75353fd-31fa-47bf-ba3f-168ed89348dc
2019-06-25 16:00:41.6199320	ServiceHub.SettingsHost	7748	10	Info	Finished processing context state change
2019-06-25 16:00:41.6733284	ServiceHub.SettingsHost	7748	11	Info	Incrementing success count for Settings.GetMultipleSettings
2019-06-25 16:00:41.9050687	ServiceHub.SettingsHost	7748	11	Info	SettingsController received PutSettingAsync call for CodeContainers.Offline:174 = [{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\Solution1\\Solution1.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\Solution1\\Solution1.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-25T11:00:26.5062416+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\Database1\\Database1.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\Database1\\Database1.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-25T11:00:26.490615+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\ConsoleApp2\\ConsoleApp2.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\ConsoleApp2\\ConsoleApp2.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-25T10:44:20.0519485+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\githubdownloads\\ASPNet_Batch15\\Lecture7\\MDIOOP.Example\\MDIOOP.Example.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\githubdownloads\\ASPNet_Batch15\\Lecture7\\MDIOOP.Example\\MDIOOP.Example.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-24T14:06:28.3002396+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\githubdownloads\\ASPNet_Batch15\\Lecture7\\MDIOOP.Example\\OOPClassLibrary\\OOPClassLibrary.csproj","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\githubdownloads\\ASPNet_Batch15\\Lecture7\\MDIOOP.Example\\OOPClassLibrary\\OOPClassLibrary.csproj","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-24T14:05:06.4979985+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\githubdownloads\\ASPNet_Batch15\\PNY.ASPNET.Batch15\\PNY.ASPNET.Batch15.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\githubdownloads\\ASPNet_Batch15\\PNY.ASPNET.Batch15\\PNY.ASPNET.Batch15.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-24T13:54:00.1365696+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\ConsoleApp1\\ConsoleApp1.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\ConsoleApp1\\ConsoleApp1.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-24T13:42:46.6580452+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\githubdownloads\\ASPNet_Batch15\\Lecture2\\IntrotoWF\\IntrotoWF.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\githubdownloads\\ASPNet_Batch15\\Lecture2\\IntrotoWF\\IntrotoWF.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-24T13:31:39.6170823+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\githubdownloads\\ASPNet_Batch15\\Lecture4\\Lecture4.DBDemo\\Lecture4.DBDemo.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\githubdownloads\\ASPNet_Batch15\\Lecture4\\Lecture4.DBDemo\\Lecture4.DBDemo.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-24T11:56:10.9828512+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\Question_1\\Question_1.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\Question_1\\Question_1.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-18T15:35:09.3678471+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\source\\repos\\ClassLibrary2\\ClassLibrary2.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\source\\repos\\ClassLibrary2\\ClassLibrary2.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-16T08:19:46.0211861+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\sqldata\\sqldata.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\sqldata\\sqldata.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-16T08:17:37.2135041+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\source\\repos\\ClassLibrary1\\ClassLibrary1.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\source\\repos\\ClassLibrary1\\ClassLibrary1.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-16T08:18:42.1614064+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\source\\repos\\Solution1\\Solution1.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\source\\repos\\Solution1\\Solution1.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-16T07:35:37.7567735+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\OnlineReservation\\OnlineReservation.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\OnlineReservation\\OnlineReservation.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-11T16:19:18.2312268+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\static_instance\\static_instance.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\static_instance\\static_instance.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-11T15:01:15.418141+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\source\\repos\\ConsoleApp3\\ConsoleApp3.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\source\\repos\\ConsoleApp3\\ConsoleApp3.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-02T11:45:37.9026308+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\person\\person.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\person\\person.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-02T11:44:11.937216+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\Test\\Test.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\Test\\Test.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-02T11:42:32.514167+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\static_nstance\\static_nstance.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\static_nstance\\static_nstance.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-02T11:40:57.5164475+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\source\\repos\\hondaform\\hondaform.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\source\\repos\\hondaform\\hondaform.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-01T10:27:18.553277+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\Nullable\\Nullable.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot.net.programs\\Nullable\\Nullable.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-06-01T09:39:20.1233506+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\source\\repos\\ConsoleApp2\\ConsoleApp2.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\source\\repos\\ConsoleApp2\\ConsoleApp2.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-05-31T11:54:15.8136435+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\source\\repos\\OnlineRE\\OnlineRE.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\source\\repos\\OnlineRE\\OnlineRE.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-05-31T11:15:44.5566054+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\source\\repos\\onlinereservation\\onlinereservation.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\source\\repos\\onlinereservation\\onlinereservation.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-05-31T11:14:32.5363037+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\source\\repos\\onlineR\\onlineR.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\source\\repos\\onlineR\\onlineR.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-05-31T11:06:23.1537506+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot net programs\\Test\\Test.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot net programs\\Test\\Test.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-05-31T10:54:03.7588394+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot net programs\\person\\person.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\Dot net\\dot net programs\\person\\person.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-05-29T16:35:43.2635443+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\dot\\WpfApp1\\WpfApp1.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\dot\\WpfApp1\\WpfApp1.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-05-31T11:17:47.6399995+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\Desktop\\dot\\Project1\\Project1.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\Desktop\\dot\\Project1\\Project1.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-05-29T15:40:22.8972215+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"C:\\Users\\Mohsin Shah\\source\\repos\\ConsoleApp1\\ConsoleApp1.sln","Value":{"LocalProperties":{"FullPath":"C:\\Users\\Mohsin Shah\\source\\repos\\ConsoleApp1\\ConsoleApp1.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2019-05-29T13:16:59.1603933+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}}] (machineLocal True) from client e75353fd-31fa-47bf-ba3f-168ed89348dc
